Date,Daily_Revenue,Transactions,Conversion_Rate,Average_Order_Value,Customer_Acquisition_Cost,Website_Traffic,Product_Category,Device_Type,Month,Week,Day_of_Week,ROI
2023-11-20,1682246.7142443266,130,4.212243025188771,56.559869501849334,37.024537771249385,5056,Sports,Mobile,2023-11,2023-11-20/2023-11-26,Monday,34950.76540939164
2023-11-21,1685391.4192932392,138,4.21887953592306,107.10121459605818,25.239559378501564,4962,Home,Desktop,2023-11,2023-11-20/2023-11-26,Tuesday,48388.250825127674
2023-11-22,1688119.781879576,139,2.314130121124834,68.651982061853,29.355851097585674,4851,Sports,Tablet,2023-11,2023-11-20/2023-11-26,Wednesday,41370.78700888352
2023-11-23,1695592.7434384883,127,6.60540577110751,72.80864342328034,42.86578649536697,5116,Clothing,Tablet,2023-11,2023-11-20/2023-11-26,Thursday,31146.340836474803
2023-11-24,1702332.8086383266,127,4.499026591423274,64.73368328804548,24.959145142075364,5009,Home,Tablet,2023-11,2023-11-20/2023-11-26,Friday,53704.54503673079
2023-11-25,1708737.788084343,140,6.93307932089854,99.02372652140747,28.96010801818458,4968,Books,Tablet,2023-11,2023-11-20/2023-11-26,Saturday,42145.11184566112
2023-11-26,1715151.2189147838,167,7.102088006719372,54.48140562454809,15.410472442820433,5012,Sports,Mobile,2023-11,2023-11-20/2023-11-26,Sunday,66645.37131120141
2023-11-27,1720283.4651810022,151,3.2719643281919484,97.35749600929137,17.447961600145153,4892,Home,Desktop,2023-11,2023-11-27/2023-12-03,Monday,65294.76617819204
2023-11-28,1723645.6962499428,144,5.944120893020772,105.89027972486922,22.75774773404352,5196,Home,Tablet,2023-11,2023-11-27/2023-12-03,Tuesday,52596.42526754885
2023-11-29,1728954.0451782427,152,4.83369082497789,95.74356855251521,15.835567224632232,5021,Home,Tablet,2023-11,2023-11-27/2023-12-03,Wednesday,71830.06143255156
2023-11-30,1732756.4615671306,149,7.28094042752891,99.25256967692859,33.94125978144753,5038,Electronics,Desktop,2023-11,2023-11-27/2023-12-03,Thursday,34262.835475103486
2023-12-01,1739863.4408458783,152,3.294444075058725,100.19092939156086,27.791950704048677,5015,Sports,Mobile,2023-12,2023-11-27/2023-12-03,Friday,41186.27773723523
2023-12-02,1744726.0658947863,137,6.0668792018602655,66.01151346548473,31.44435608184066,5016,Home,Tablet,2023-12,2023-11-27/2023-12-03,Saturday,40500.834951779434
2023-12-03,1748231.8113131134,138,5.646512733516335,113.69469959328687,20.239415576889886,4981,Sports,Mobile,2023-12,2023-11-27/2023-12-03,Sunday,62592.45189498388
2023-12-04,1752745.7794417199,131,3.7718088654309967,75.79847491733003,23.877960883098485,5030,Home,Mobile,2023-12,2023-12-04/2023-12-10,Monday,56033.841582489746
2023-12-05,1758728.3821621833,160,2.8196054219070357,83.67224764820057,34.914734245581755,5025,Books,Mobile,2023-12,2023-12-04/2023-12-10,Tuesday,31482.56066106137
2023-12-06,1762757.6728684874,156,5.909838562863659,78.34725363298082,43.959081708911995,4960,Books,Mobile,2023-12,2023-12-04/2023-12-10,Wednesday,25705.106278284824
2023-12-07,1766269.9718892667,172,6.431584748793984,94.83084241754618,16.512503208066278,5113,Books,Tablet,2023-12,2023-12-04/2023-12-10,Thursday,62189.30791459964
2023-12-08,1771914.0861241627,146,3.8937640625801,74.23925513725155,41.71152962565798,5036,Clothing,Tablet,2023-12,2023-12-04/2023-12-10,Friday,29096.02682779594
2023-12-09,1777560.7590782924,151,5.868995624133882,86.33831448474737,32.306436039336255,4928,Home,Mobile,2023-12,2023-12-04/2023-12-10,Saturday,36438.329323842496
2023-12-10,1781703.6125394623,151,4.37078544566902,60.2931236570799,31.91758700266871,4995,Clothing,Mobile,2023-12,2023-12-04/2023-12-10,Sunday,36968.21339113196
2023-12-11,1785918.2757401378,130,6.279241299695706,108.29330417003143,30.00835605623281,5024,Sports,Desktop,2023-12,2023-12-11/2023-12-17,Monday,45780.02495226783
2023-12-12,1791539.1154267653,134,3.195291649364319,98.41481891900406,17.0818225771255,4964,Clothing,Desktop,2023-12,2023-12-11/2023-12-17,Tuesday,78268.5502725456
2023-12-13,1793799.686555683,161,7.341290015817046,79.15480476196461,17.69630555208482,4935,Sports,Desktop,2023-12,2023-12-11/2023-12-17,Wednesday,62960.10727877933
2023-12-14,1796141.4988188422,141,3.724457578793478,75.6170193994838,33.027360169772585,4934,Sports,Tablet,2023-12,2023-12-11/2023-12-17,Thursday,38569.816433174135
2023-12-15,1799861.3501882495,130,4.206715926536917,97.89256492635393,25.228757143066748,4985,Sports,Desktop,2023-12,2023-12-11/2023-12-17,Friday,54878.198044508994
2023-12-16,1804591.195696738,152,2.3485517124820987,70.85413238728077,42.51804199733042,4989,Clothing,Tablet,2023-12,2023-12-11/2023-12-17,Saturday,27922.99442846
2023-12-17,1810369.7506398463,146,2.6690732739276584,87.50730631530338,27.19771612078417,5099,Home,Tablet,2023-12,2023-12-11/2023-12-17,Sunday,45591.30170171132
2023-12-18,1818477.2028856575,154,5.095171416273969,108.22797574862813,19.298443761079234,5008,Clothing,Tablet,2023-12,2023-12-18/2023-12-24,Monday,61187.80183221977
2023-12-19,1825349.261943974,171,3.605556060367829,68.77485761725615,36.44156500506108,4977,Home,Tablet,2023-12,2023-12-18/2023-12-24,Tuesday,29292.257579797017
2023-12-20,1830186.1246959595,139,7.0128813544531665,92.37201658240406,23.800602643230295,4910,Home,Desktop,2023-12,2023-12-18/2023-12-24,Wednesday,55321.31622824268
2023-12-21,1835304.8320920663,133,2.088160331929723,91.31450533870985,30.764109220676794,5037,Sports,Mobile,2023-12,2023-12-18/2023-12-24,Thursday,44855.14062128424
2023-12-22,1838456.5131747029,146,4.274564292031617,83.05326362674634,35.9349835651551,5141,Clothing,Mobile,2023-12,2023-12-18/2023-12-24,Friday,35041.52958808379
2023-12-23,1843576.2267146304,166,4.024073280614556,74.92420831792127,42.00792333606211,4965,Home,Mobile,2023-12,2023-12-18/2023-12-24,Saturday,26437.58605960205
2023-12-24,1848155.6492487025,161,2.1159657855056064,109.2959411378877,38.76573584405028,4934,Books,Desktop,2023-12,2023-12-18/2023-12-24,Sunday,29611.788310338306
2023-12-25,1853957.826181291,129,2.7462103940030613,73.04862728466068,35.290832036181726,5051,Home,Mobile,2023-12,2023-12-25/2023-12-31,Monday,40723.79500628956
2023-12-26,1857460.1041060984,137,4.481856049511812,48.7592219774076,35.38899547185431,4977,Books,Desktop,2023-12,2023-12-25/2023-12-31,Tuesday,38311.63549262828
2023-12-27,1863655.536946493,155,4.957187506684679,97.81067183262067,43.3777393209626,5029,Clothing,Desktop,2023-12,2023-12-25/2023-12-31,Wednesday,27718.328104576285
2023-12-28,1871877.7545844102,134,4.425738483529215,60.97393300464332,23.87472292489608,5068,Clothing,Desktop,2023-12,2023-12-25/2023-12-31,Thursday,58510.57211618437
2023-12-29,1876816.9740994088,171,5.185626070472563,98.83762289710174,15.033362825885622,5091,Clothing,Mobile,2023-12,2023-12-25/2023-12-31,Friday,73007.8691464289
2023-12-30,1882777.137355519,154,5.570790049434089,111.69806495686888,23.15863678194596,5156,Home,Mobile,2023-12,2023-12-25/2023-12-31,Saturday,52791.646081580475
2023-12-31,1889314.1651508533,137,2.059542926767014,97.59499756797348,21.53674138880232,4964,Electronics,Mobile,2023-12,2023-12-25/2023-12-31,Sunday,64032.96624686694
2024-01-01,1893668.4640189938,146,4.784570956721023,106.42822603774982,34.85503755341995,4978,Home,Tablet,2024-01,2024-01-01/2024-01-07,Monday,37212.21624121571
2024-01-02,1899273.3887945267,145,7.78099544532553,125.40098213859294,34.011347992965874,4989,Home,Desktop,2024-01,2024-01-01/2024-01-07,Tuesday,38511.961263073616
2024-01-03,1904455.3134080027,143,5.1141936807772925,104.33520925217893,32.80384148114172,4941,Sports,Tablet,2024-01,2024-01-01/2024-01-07,Wednesday,40598.50530672656
2024-01-04,1909807.4054170125,148,6.065253604753719,91.61146785250871,15.487303296283612,4958,Sports,Desktop,2024-01,2024-01-01/2024-01-07,Thursday,83320.53582079719
2024-01-05,1913418.1256612136,155,3.8711831475012994,117.67896367047297,36.863341633519425,4923,Home,Mobile,2024-01,2024-01-01/2024-01-07,Friday,33487.55843001814
2024-01-06,1918623.8858216438,154,6.643948268916575,120.0955108969317,24.705912374564747,4980,Books,Desktop,2024-01,2024-01-01/2024-01-07,Saturday,50427.59187475259
2024-01-07,1924776.6222160468,135,6.63752889125669,120.3754356651884,34.951679670198935,5017,Sports,Desktop,2024-01,2024-01-01/2024-01-07,Sunday,40792.3302786627
2024-01-08,1932835.6492435492,161,5.127776285924834,75.15712969607995,31.6973528550646,4917,Home,Tablet,2024-01,2024-01-08/2024-01-14,Monday,37874.42573790248
2024-01-09,1939910.9307076319,125,7.856082939675281,57.91963283003192,25.281927762837213,5034,Electronics,Desktop,2024-01,2024-01-08/2024-01-14,Tuesday,61384.90542035879
2024-01-10,1949374.0354345671,135,2.75330128857592,73.93615633130227,19.03728801312323,5042,Books,Mobile,2024-01,2024-01-08/2024-01-14,Wednesday,75850.1298080467
2024-01-11,1952996.0801207032,143,2.101685989337486,99.07283231586351,17.83256692981443,5001,Clothing,Desktop,2024-01,2024-01-08/2024-01-14,Thursday,76586.36751148559
2024-01-12,1959897.4612060566,157,6.620949270542576,88.18317890664211,39.945549993366704,5040,Home,Desktop,2024-01,2024-01-08/2024-01-14,Friday,31251.09886296916
2024-01-13,1965420.8850294459,162,6.842933224189295,80.87038029646305,42.55192626244674,4811,Home,Desktop,2024-01,2024-01-08/2024-01-14,Saturday,28511.5827907278
2024-01-14,1974957.2307077935,143,2.7212433747234575,96.2096279760987,34.493641402928986,5000,Books,Tablet,2024-01,2024-01-08/2024-01-14,Sunday,40038.94388505062
2024-01-15,1978497.3739489953,151,3.5934969977516364,55.583898366534655,18.1030234458145,5046,Sports,Desktop,2024-01,2024-01-15/2024-01-21,Monday,72378.13978849842
2024-01-16,1981974.6700765458,134,2.1053141801997732,87.82338597383082,27.06081650664722,5066,Sports,Desktop,2024-01,2024-01-15/2024-01-21,Tuesday,54657.832453823656
2024-01-17,1985932.62459757,148,3.759851664683388,107.36915289695754,36.868176003154716,4991,Sports,Tablet,2024-01,2024-01-15/2024-01-21,Wednesday,36395.78936198288
2024-01-18,1986841.5729608627,145,6.638851243512029,95.98631289116457,38.39462652030204,4977,Clothing,Tablet,2024-01,2024-01-15/2024-01-21,Thursday,35688.21191253604
2024-01-19,1990946.8027294134,163,5.107763166275474,98.83619643667457,18.546558668732658,5041,Books,Tablet,2024-01,2024-01-15/2024-01-21,Friday,65858.02671494626
2024-01-20,1994585.2772182182,160,4.0885735590097285,116.94745579905029,15.000921565361473,5089,Books,Tablet,2024-01,2024-01-15/2024-01-21,Saturday,83102.6142513763
2024-01-21,2000042.8046030828,147,4.230435769437982,83.67713430252667,36.36411137641815,4867,Sports,Mobile,2024-01,2024-01-15/2024-01-21,Sunday,37415.278002558414
2024-01-22,2005883.0563665493,160,2.0081217542928087,71.93816677299327,25.69788527958617,4983,Sports,Mobile,2024-01,2024-01-22/2024-01-28,Monday,48785.217016475144
2024-01-23,2014792.1378568935,151,3.7988031653914156,108.79030085330083,22.634439948547808,4934,Electronics,Desktop,2024-01,2024-01-22/2024-01-28,Tuesday,58949.96439396802
2024-01-24,2021849.7253451778,181,5.878752449827583,108.42241262067854,15.386924093685764,5011,Electronics,Mobile,2024-01,2024-01-22/2024-01-28,Wednesday,72596.96872167104
2024-01-25,2025852.6578457651,132,7.8451666628981425,96.16583349511593,31.20898220284499,4956,Home,Desktop,2024-01,2024-01-22/2024-01-28,Thursday,49176.1266685737
2024-01-26,2029212.5683149805,148,7.082364961903397,81.79257998835104,40.53452206277945,5086,Home,Mobile,2024-01,2024-01-22/2024-01-28,Friday,33825.23102313303
2024-01-27,2035353.1464699057,131,2.1415697878731748,85.0275930201597,43.72894938817764,4931,Books,Tablet,2024-01,2024-01-22/2024-01-28,Saturday,35530.3457709371
2024-01-28,2037869.4198677768,135,7.391363628049036,59.46454095737827,31.972348518398675,4958,Books,Tablet,2024-01,2024-01-22/2024-01-28,Sunday,47213.70101220719
2024-01-29,2046689.0772113977,159,6.699190479791755,107.25893060414406,30.433839832196824,4994,Clothing,Mobile,2024-01,2024-01-29/2024-02-04,Monday,42295.87333775597
2024-01-30,2054204.6972647524,145,6.682256741425882,106.55302619058287,17.551691564677235,4922,Clothing,Mobile,2024-01,2024-01-29/2024-02-04,Tuesday,80715.46206500345
2024-01-31,2058423.0857724552,149,4.747974554021429,58.76634499066432,31.46618404627799,5144,Electronics,Desktop,2024-01,2024-01-29/2024-02-04,Wednesday,43904.020959209454
2024-02-01,2060153.5565261857,161,4.388031757727017,102.35264167812272,26.39937236896184,4926,Home,Desktop,2024-02,2024-01-29/2024-02-04,Thursday,48470.79182150729
2024-02-02,2068018.041086429,157,3.817494372999156,93.08203310018017,33.21405842650731,4992,Electronics,Desktop,2024-02,2024-01-29/2024-02-04,Friday,39658.175055052016
2024-02-03,2072945.701207836,141,2.3941691537261947,64.56051779218407,26.6617904362964,4891,Electronics,Tablet,2024-02,2024-01-29/2024-02-04,Saturday,55141.617727755
2024-02-04,2080578.073643695,149,3.3694121809621946,60.87999597855061,22.208973703511003,4954,Home,Tablet,2024-02,2024-01-29/2024-02-04,Sunday,62873.734819635196
2024-02-05,2082545.9581380186,156,3.4796218098681475,92.46986538803445,17.848958256851294,4814,Clothing,Tablet,2024-02,2024-02-05/2024-02-11,Monday,74792.34017864078
2024-02-06,2086503.9479040233,155,4.904462418261209,77.04591772186164,24.44755333766687,5060,Home,Tablet,2024-02,2024-02-05/2024-02-11,Tuesday,55062.01625579049
2024-02-07,2091671.175115372,127,6.484666439580164,121.3989770109934,17.899345028632567,4994,Sports,Desktop,2024-02,2024-02-05/2024-02-11,Wednesday,92013.71193312436
2024-02-08,2096921.8761148136,135,4.842858970387679,104.05196789297813,20.306908524719518,4986,Sports,Tablet,2024-02,2024-02-05/2024-02-11,Thursday,76490.00151342362
2024-02-09,2101178.4849837674,150,2.3470666966829636,94.47386273464456,44.62008475738638,5062,Sports,Tablet,2024-02,2024-02-05/2024-02-11,Friday,31393.612635932066
2024-02-10,2107580.924660375,119,7.7467388059292235,95.46158008004788,28.32310670719856,5057,Books,Tablet,2024-02,2024-02-05/2024-02-11,Saturday,62531.1490574405
2024-02-11,2110602.4236135217,158,7.656345914564674,111.61734360734336,30.956152995150497,4986,Clothing,Tablet,2024-02,2024-02-05/2024-02-11,Sunday,43152.14228822301
2024-02-12,2115474.404455391,127,6.71113725889045,101.93036183454676,41.20855586211646,4995,Clothing,Mobile,2024-02,2024-02-12/2024-02-18,Monday,40421.89401388983
2024-02-13,2120871.7355307275,145,7.947967409385323,94.99532876992045,44.86706701472063,5100,Books,Desktop,2024-02,2024-02-12/2024-02-18,Tuesday,32600.08419884212
2024-02-14,2127057.3530107574,145,5.266893996801578,65.3947764740498,32.48143348034045,4966,Electronics,Desktop,2024-02,2024-02-12/2024-02-18,Wednesday,45162.295759284476
2024-02-15,2133637.3225788474,156,7.776610101519236,146.23893930812437,39.37421463132515,5128,Sports,Tablet,2024-02,2024-02-12/2024-02-18,Thursday,34736.34319385806
2024-02-16,2136544.7782070837,137,2.4536302437005046,62.93634485383534,24.80823073010026,5002,Sports,Mobile,2024-02,2024-02-12/2024-02-18,Friday,62863.07769724926
2024-02-17,2138633.289677525,156,4.194084489568228,78.7491452579967,24.172318723418734,4914,Electronics,Desktop,2024-02,2024-02-12/2024-02-18,Saturday,56714.40920171764
2024-02-18,2146345.383133234,141,3.3522876080405952,51.90543447180005,27.081111629836805,4954,Home,Desktop,2024-02,2024-02-12/2024-02-18,Sunday,56210.05477864025
2024-02-19,2152166.750969106,142,3.17499850480562,95.77596317538524,35.17521788020947,4849,Home,Tablet,2024-02,2024-02-19/2024-02-25,Monday,43087.44847488595
2024-02-20,2155826.517707905,154,2.8448176933560565,88.02220874569615,35.46575067765296,4880,Clothing,Tablet,2024-02,2024-02-19/2024-02-25,Tuesday,39471.5273866471
2024-02-21,2164085.5614708625,138,5.73448184939598,100.3055287672952,24.457183039483525,4988,Books,Desktop,2024-02,2024-02-19/2024-02-25,Wednesday,64119.319897273985
2024-02-22,2169473.6505513606,154,6.68793113448383,50.21868737791132,18.99629772409886,4948,Clothing,Desktop,2024-02,2024-02-19/2024-02-25,Thursday,74159.14112293044
2024-02-23,2176988.9847314004,155,5.469790396522164,107.25811334761863,33.97188769396526,4884,Home,Mobile,2024-02,2024-02-19/2024-02-25,Friday,41343.272857246935
2024-02-24,2182280.761506133,162,2.881776257529258,68.8512919706077,18.849775865662934,4966,Electronics,Desktop,2024-02,2024-02-19/2024-02-25,Saturday,71464.34522186953
2024-02-25,2191558.997167809,153,6.866742619600825,82.0198960127227,32.3547752468799,5114,Clothing,Desktop,2024-02,2024-02-19/2024-02-25,Sunday,44271.40941289647
2024-02-26,2200226.4186646077,162,5.815728242982371,103.6314253736213,35.80266384168927,4887,Sports,Tablet,2024-02,2024-02-26/2024-03-03,Monday,37934.73195098785
2024-02-27,2204885.230179562,134,4.328994236761973,90.225333682638,36.01834489183355,4990,Sports,Desktop,2024-02,2024-02-26/2024-03-03,Tuesday,45683.296772280104
2024-02-28,2211985.111893383,172,6.0447817732163776,91.63885113333728,37.6041633197879,4955,Electronics,Tablet,2024-02,2024-02-26/2024-03-03,Wednesday,34199.34768433562
2024-02-29,2218432.6036044657,145,3.5594298754569973,100.98357639810799,41.18578264696993,5007,Home,Desktop,2024-02,2024-02-26/2024-03-03,Thursday,37147.61311789172
2024-03-01,2226326.6065314426,148,4.0711532509652635,93.57581279877449,29.998769758943652,5085,Sports,Desktop,2024-03,2024-02-26/2024-03-03,Friday,50144.547467463766
2024-03-02,2229553.4994221944,175,7.5049150587919415,78.17784194902565,36.907475685887135,5021,Sports,Desktop,2024-03,2024-02-26/2024-03-03,Saturday,34519.58031325255
2024-03-03,2236082.3421541033,133,3.7430270340285223,81.67061743529543,33.5751820609751,5009,Books,Mobile,2024-03,2024-02-26/2024-03-03,Sunday,50074.63297919142
2024-03-04,2243355.930939715,167,4.81992960894762,89.23757357303646,20.599198193930476,5022,Clothing,Tablet,2024-03,2024-03-04/2024-03-10,Monday,65212.582164976186
2024-03-05,2244995.191778781,142,7.340846824376088,67.08887812907331,15.770689346082245,5059,Home,Mobile,2024-03,2024-03-04/2024-03-10,Tuesday,100248.15623005245
2024-03-06,2247785.4145653616,165,6.246328101605165,104.9201731877734,23.536241570308015,4977,Clothing,Desktop,2024-03,2024-03-04/2024-03-10,Wednesday,57880.702259797785
2024-03-07,2248863.690021754,171,2.3732193569882165,90.77307861614968,28.291011190128582,4986,Home,Mobile,2024-03,2024-03-04/2024-03-10,Thursday,46485.6118463479
2024-03-08,2253481.616164777,160,2.8838182656738223,86.49552535843937,33.51317833285969,4997,Sports,Tablet,2024-03,2024-03-04/2024-03-10,Friday,42026.035135021
2024-03-09,2260073.440488281,164,2.047049544631501,108.84993118062941,40.498779915096165,5015,Books,Desktop,2024-03,2024-03-04/2024-03-10,Saturday,34028.0266260478
2024-03-10,2268234.8944043857,161,5.785530741374981,82.5977271357726,20.88737150118497,5070,Clothing,Mobile,2024-03,2024-03-04/2024-03-10,Sunday,67449.44184286513
2024-03-11,2273539.8237771373,137,4.68604055246251,81.35158005695166,18.766493696954313,4940,Sports,Mobile,2024-03,2024-03-11/2024-03-17,Monday,88429.84450604566
2024-03-12,2281953.794680192,120,2.805649105413653,75.3074247199207,43.904398424229825,4949,Home,Tablet,2024-03,2024-03-11/2024-03-17,Tuesday,43312.93060569596
2024-03-13,2284350.3315756745,134,7.747604726340622,91.8613401785187,18.241336781292212,5030,Clothing,Mobile,2024-03,2024-03-11/2024-03-17,Wednesday,93454.72175937312
2024-03-14,2286100.3065088764,163,5.177958343673719,91.16900216663029,29.354732103215674,4989,Clothing,Tablet,2024-03,2024-03-11/2024-03-17,Thursday,47778.174930505644
2024-03-15,2291145.9509229953,150,3.451359764677335,71.67431598980187,32.56691186379906,5014,Sports,Desktop,2024-03,2024-03-11/2024-03-17,Friday,46901.30400870262
2024-03-16,2297070.821632786,159,5.0036214269282455,81.446120457732,31.241232627223148,4912,Clothing,Desktop,2024-03,2024-03-11/2024-03-17,Saturday,46243.32999904869
2024-03-17,2302162.17194851,153,6.077721996410647,71.80795462961534,17.580964710988297,5091,Books,Mobile,2024-03,2024-03-11/2024-03-17,Sunday,85585.8130012535
2024-03-18,2303184.0275603426,142,2.457435307841387,70.9026309236902,16.71080742010858,5046,Books,Desktop,2024-03,2024-03-18/2024-03-24,Monday,97060.57535180634
2024-03-19,2308162.527293229,157,3.648222890287352,50.40204336546306,18.16450282383107,4888,Sports,Desktop,2024-03,2024-03-18/2024-03-24,Tuesday,80936.27604867078
2024-03-20,2310710.328104132,155,6.841792945303961,80.3817949263689,32.567630516178376,4979,Home,Mobile,2024-03,2024-03-18/2024-03-24,Wednesday,45774.92538490976
2024-03-21,2317206.413013704,136,4.757989222415968,50.95573467839977,31.330346629029634,5179,Sports,Desktop,2024-03,2024-03-18/2024-03-24,Thursday,54382.680952668044
2024-03-22,2323096.34931781,131,5.279462852193769,75.74368627320978,22.012223761102327,4969,Books,Mobile,2024-03,2024-03-18/2024-03-24,Friday,80562.32805425792
2024-03-23,2326373.3295570677,162,4.596896013256815,72.74610708244784,34.13322425536775,4963,Electronics,Tablet,2024-03,2024-03-18/2024-03-24,Saturday,42071.41138311429
2024-03-24,2330502.3355343067,152,2.2633996558580307,106.03790114531209,39.60202506166948,5039,Electronics,Tablet,2024-03,2024-03-18/2024-03-24,Sunday,38715.82875771301
2024-03-25,2333540.648302441,154,2.9944986789209356,64.70130387380716,16.24736879539781,5050,Clothing,Tablet,2024-03,2024-03-25/2024-03-31,Monday,93263.47880344426
2024-03-26,2338572.029919807,145,4.673249832451345,69.77627230371048,29.943898306441273,4838,Clothing,Mobile,2024-03,2024-03-25/2024-03-31,Tuesday,53860.99965980332
2024-03-27,2345639.0543727214,152,3.2551127924475667,77.36951721616855,35.67931236308071,4970,Electronics,Mobile,2024-03,2024-03-25/2024-03-31,Wednesday,43251.49466725487
2024-03-28,2348824.342091962,160,2.2998741719580726,73.39712696994448,22.56935781209061,4998,Books,Desktop,2024-03,2024-03-25/2024-03-31,Thursday,65044.61606882972
2024-03-29,2354989.17493491,159,7.061897984310942,112.38509594843752,24.233127158794474,4930,Clothing,Desktop,2024-03,2024-03-25/2024-03-31,Friday,61119.857026671176
2024-03-30,2359085.399510078,181,7.887155174984695,62.22865253900761,33.409137089681515,4989,Sports,Desktop,2024-03,2024-03-25/2024-03-31,Saturday,39012.14496136702
2024-03-31,2362656.3936574655,144,6.758857243980437,77.41191002028316,41.93805880331211,5038,Sports,Desktop,2024-03,2024-03-25/2024-03-31,Sunday,39122.78377980132
2024-04-01,2367599.0727494685,143,7.122709530228002,91.64130498328814,39.29773260908698,5022,Books,Desktop,2024-04,2024-04-01/2024-04-07,Monday,42131.277743351144
2024-04-02,2370685.327916542,148,3.451862781902272,102.62366686084013,32.493906572987505,5037,Clothing,Mobile,2024-04,2024-04-01/2024-04-07,Tuesday,49295.83973402644
2024-04-03,2374734.76911776,167,7.763761853079199,77.39516888139593,36.906651532717476,5019,Sports,Mobile,2024-04,2024-04-01/2024-04-07,Wednesday,38529.555206995574
2024-04-04,2377495.7531444943,146,3.1815542267205705,46.63800798992415,25.94467410623396,4936,Clothing,Tablet,2024-04,2024-04-01/2024-04-07,Thursday,62765.16490672859
2024-04-05,2386581.943222239,157,7.708578862170993,81.9979155682899,34.22896584296273,4992,Clothing,Tablet,2024-04,2024-04-01/2024-04-07,Friday,44410.219530930604
2024-04-06,2391809.2101380946,154,7.968915763795707,112.0405695236143,28.98544773382671,4871,Sports,Tablet,2024-04,2024-04-01/2024-04-07,Saturday,53582.848813941346
2024-04-07,2395566.4989340217,161,6.270336834476293,90.64374814860854,20.698084093726827,4969,Electronics,Tablet,2024-04,2024-04-01/2024-04-07,Sunday,71887.30588327513
2024-04-08,2401151.198567402,153,7.886862390750931,89.72835724719866,36.05214821631772,5009,Sports,Mobile,2024-04,2024-04-08/2024-04-14,Monday,43530.8281472776
2024-04-09,2406083.282279933,155,5.417238677402622,63.73964016846007,31.69393912046466,4956,Books,Mobile,2024-04,2024-04-08/2024-04-14,Tuesday,48978.19072344307
2024-04-10,2410798.082892779,153,3.5572506990565422,61.68656819422671,25.75864745860774,4937,Home,Mobile,2024-04,2024-04-08/2024-04-14,Wednesday,61171.108616264064
2024-04-11,2417183.156104778,152,4.621975313993725,85.36083297268199,42.34017570235892,5043,Sports,Desktop,2024-04,2024-04-08/2024-04-14,Thursday,37558.93899835952
2024-04-12,2423854.9113367847,156,5.5613656122727155,56.47242155437184,15.628023534801997,4973,Clothing,Desktop,2024-04,2024-04-08/2024-04-14,Friday,99420.96291528884
2024-04-13,2427950.6488534757,141,2.43848937216209,100.6272444472502,24.47319453748488,5067,Clothing,Tablet,2024-04,2024-04-08/2024-04-14,Saturday,70360.68839122074
2024-04-14,2431955.7521840986,150,5.734059587703476,68.06707502267275,16.706441933329398,4866,Sports,Desktop,2024-04,2024-04-08/2024-04-14,Sunday,97046.62675987839
2024-04-15,2436562.3886017073,125,7.887067020573767,84.50685438537012,37.99581948664881,4950,Home,Mobile,2024-04,2024-04-15/2024-04-21,Monday,51301.694165756955
2024-04-16,2437115.286084148,161,3.140645898702366,47.28466162491516,36.063223623413776,5061,Sports,Tablet,2024-04,2024-04-15/2024-04-21,Tuesday,41974.51171708223
2024-04-17,2439241.6437716633,161,6.7555706977303,77.12396263112987,24.94056656208951,5082,Home,Tablet,2024-04,2024-04-15/2024-04-21,Wednesday,60746.692254387
2024-04-18,2447132.1321184644,148,7.447392762677716,61.28278905739594,35.26988706621219,5039,Home,Desktop,2024-04,2024-04-15/2024-04-21,Thursday,46880.43524870789
2024-04-19,2455578.8073573797,144,7.662209556921325,38.56087165316379,26.878116785878497,4857,Books,Tablet,2024-04,2024-04-15/2024-04-21,Friday,63444.29091701751
2024-04-20,2460237.475090179,130,7.760813626432683,95.83684178672635,37.68761374267303,4965,Clothing,Desktop,2024-04,2024-04-15/2024-04-21,Saturday,50215.18152822581
2024-04-21,2466547.328828203,153,5.128757832328832,117.82319078183147,28.62550988210118,5058,Clothing,Desktop,2024-04,2024-04-15/2024-04-21,Sunday,56317.68460308322
2024-04-22,2472326.568949202,155,7.863847447949022,107.58947178687893,27.368391834949968,5071,Home,Tablet,2024-04,2024-04-22/2024-04-28,Monday,58280.713347766265
2024-04-23,2483641.0703780246,155,6.543861242806633,98.63381379807609,43.04189746464903,4989,Clothing,Desktop,2024-04,2024-04-22/2024-04-28,Tuesday,37227.6589102345
2024-04-24,2491036.960012806,133,2.9700286174217716,76.71757664108908,22.52637299672101,4940,Electronics,Desktop,2024-04,2024-04-22/2024-04-28,Wednesday,83145.21474819817
2024-04-25,2495937.8646417568,164,4.86140063880782,101.11780457095652,18.613420199896964,5022,Home,Desktop,2024-04,2024-04-22/2024-04-28,Thursday,81764.3031616004
2024-04-26,2499183.523572468,152,6.309987052232024,109.47706397147456,32.536293397783744,4919,Clothing,Desktop,2024-04,2024-04-22/2024-04-28,Friday,50534.32689640152
2024-04-27,2501127.370743865,137,3.4840418949145002,87.73643659342586,44.07965436852537,5014,Electronics,Tablet,2024-04,2024-04-22/2024-04-28,Saturday,41416.84962722715
2024-04-28,2506691.037827512,144,5.843691101293324,61.31279655375955,26.3351764118156,4995,Books,Mobile,2024-04,2024-04-22/2024-04-28,Sunday,66100.09509474871
2024-04-29,2510335.076148856,141,5.999602874279716,75.01231402817258,16.861102908863444,5016,Clothing,Mobile,2024-04,2024-04-29/2024-05-05,Monday,105590.92701429958
